,FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,CIFSN_x,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,COUNTY,COUNTYCC,COUNTYNS,COUSUB,COUSUBCC,COUSUBNS,SUBMCD,SUBMCDCC,SUBMCDNS,ESTATE,ESTATECC,ESTATENS,CONCIT,CONCITCC,CONCITNS,PLACE,PLACECC,PLACENS,TRACT,BLKGRP,BLOCK,AIANHH,AIHHTLI,AIANHHFP,AIANHHCC,AIANHHNS,AITS,AITSFP,AITSCC,AITSNS,TTRACT,TBLKGRP,ANRC,ANRCCC,ANRCNS,CBSA,MEMI,CSA,METDIV,NECTA,NMEMI,CNECTA,NECTADIV,CBSAPCI,NECTAPCI,UA,UATYPE,UR,CD116,CD118,CD119,CD120,CD121,SLDU18,SLDU22,SLDU24,SLDU26,SLDU28,SLDL18,SLDL22,SLDL24,SLDL26,SLDL28,VTD,VTDI,ZCTA,SDELM,SDSEC,SDUNI,PUMA,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,GCUNI,POP100,HU100,INTPTLAT,INTPTLON,LSADC,PARTFLAG,UGA,CIFSN_y,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,CIFSN_x.1,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073,H0010001,H0010002,H0010003,CIFSN_y.1,P0050001,P0050002,P0050003,P0050004,P0050005,P0050006,P0050007,P0050008,P0050009,P0050010
607,PLST,NY,60,0,0,0,0,609,0600000US3606364034,3606364034,1,2,36,1779796,63.0,H1,974130.0,64034.0,T1,979439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15380.0,1.0,160.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,181209841,804615,Royalton,Royalton town,A,,7517,3206,43.156443,-78.55615470000001,43,,,1,7517,7237,7039,113,24,21,0,40,280,264,49,88,22,3,101,0,0,0,0,0,0,0,0,0,1,14,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7517,179,7338,7118,6962,104,22,20,0,10,220,214,48,87,22,3,54,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,5940,5773,5628,83,20,17,0,25,167,158,14,71,7,3,62,0,0,0,0,0,0,0,0,0,1,8,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5940,80,5860,5724,5600,83,18,17,0,6,136,132,14,70,7,3,38,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3206,2999,207,3,74,68,0,0,68,0,6,0,0,6
608,PLST,NY,60,0,0,0,0,610,0600000US3606368330,3606368330,1,2,36,1779796,63.0,H1,974130.0,68330.0,T1,979504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15380.0,1.0,160.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,96109920,163288,Somerset,Somerset town,A,,2597,1178,43.33573629999999,-78.54810570000001,43,,,1,2597,2400,2321,11,14,14,1,39,197,188,9,61,21,0,82,0,0,0,8,0,0,5,1,1,0,9,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2597,93,2504,2354,2311,10,14,14,1,4,150,143,9,61,21,0,50,0,0,0,0,0,0,0,1,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1968,1873,1819,3,9,14,1,27,95,92,7,36,3,0,40,0,0,0,2,0,0,2,1,1,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,49,1919,1845,1815,3,9,14,1,3,74,72,7,36,3,0,24,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178,1003,175,3,22,10,0,10,0,0,12,0,0,12
609,PLST,NY,60,0,0,0,0,611,0600000US3606375011,3606375011,1,2,36,1779796,63.0,H1,974130.0,75011.0,Z2,979554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15380.0,1.0,160.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2071966,0,Tonawanda,Tonawanda Reservation,F,,0,0,43.0888864,-78.4772257,86,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
610,PLST,NY,60,0,0,0,0,612,0600000US3606375748,3606375748,1,2,36,1779796,63.0,H1,974130.0,75748.0,Z2,979564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15380.0,1.0,160.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,23524722,0,Tuscarora Nation,Tuscarora Nation Reservation,F,,1145,505,43.1628827,-78.95086500000001,86,,,1,1145,1035,414,0,595,0,3,23,110,102,2,57,0,0,34,3,0,2,0,0,3,1,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145,46,1099,1012,404,0,586,0,3,19,87,83,2,49,0,0,26,1,0,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,876,824,343,0,462,0,0,19,52,44,1,19,0,0,23,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,30,846,811,340,0,456,0,0,15,35,31,1,14,0,0,15,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,425,80,3,0,0,0,0,0,0,0,0,0,0
611,PLST,NY,60,0,0,0,0,613,0600000US3606381380,3606381380,1,2,36,1779796,63.0,H1,974130.0,81380.0,T1,979632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15380.0,1.0,160.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,72291758,1779169,Wheatfield,Wheatfield town,A,,18638,8059,43.0946507,-78.883705,43,,,1,18638,17963,16899,448,107,391,1,117,675,646,125,152,80,3,247,17,4,0,9,3,0,3,0,2,1,24,7,1,0,3,8,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18638,381,18257,17767,16795,432,100,391,1,48,490,465,105,149,79,3,104,16,2,0,1,3,0,1,0,2,0,22,7,1,0,3,7,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15101,14716,13892,364,85,297,1,77,385,368,46,90,39,1,171,8,1,0,4,3,0,2,0,2,1,15,7,0,0,0,5,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15101,233,14868,14600,13835,358,80,297,1,29,268,253,43,90,39,1,66,8,0,0,0,3,0,1,0,2,0,14,7,0,0,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8059,7687,372,3,505,330,0,0,330,0,175,0,0,175
612,PLST,NY,60,0,0,0,0,614,0600000US3606382370,3606382370,1,2,36,1779796,63.0,H1,974130.0,82370.0,T1,979646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15380.0,1.0,160.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,127957113,5328476,Wilson,Wilson town,A,,5847,2802,43.2726719,-78.8129431,43,,,1,5847,5601,5403,32,49,14,1,102,246,235,25,98,17,5,88,1,0,0,1,0,0,0,0,0,0,9,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5847,170,5677,5482,5378,30,45,14,1,14,195,192,21,98,17,5,50,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4703,4550,4404,20,34,14,1,77,153,147,10,66,13,5,52,0,0,0,1,0,0,0,0,0,0,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4703,106,4597,4472,4390,20,34,14,1,13,125,122,10,66,13,5,28,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2802,2410,392,3,18,0,0,0,0,0,18,0,0,18
613,PLST,NY,60,0,0,0,0,615,0600000US3606502253,3606502253,1,2,36,1779796,65.0,H1,974131.0,2253.0,T1,978683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46540.0,1.0,999.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,155832462,796877,Annsville,Annsville town,A,,2639,1156,43.3452411,-75.6146987,43,,,1,2639,2545,2497,27,3,6,0,12,94,92,8,25,8,0,48,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2639,40,2599,2512,2476,26,3,6,0,1,87,85,8,24,8,0,43,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2033,1975,1950,9,3,4,0,9,58,56,5,19,1,0,30,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2033,32,2001,1948,1932,9,3,4,0,0,53,51,5,19,1,0,26,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156,1038,118,3,32,25,0,25,0,0,7,0,0,7
614,PLST,NY,60,0,0,0,0,616,0600000US3606503155,3606503155,1,2,36,1779796,65.0,H1,974131.0,3155.0,T1,978696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46540.0,1.0,999.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,71697628,0,Augusta,Augusta town,A,,2021,884,42.9771742,-75.50222559999999,43,,,1,2021,1933,1907,10,1,7,2,6,88,83,9,36,7,0,27,0,0,0,2,2,0,0,0,0,0,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,19,2002,1926,1903,10,1,7,2,3,76,72,9,36,7,0,18,0,0,0,0,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1539,1470,1454,9,0,2,2,3,69,68,9,27,5,0,23,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1539,14,1525,1467,1454,9,0,2,2,0,58,57,9,27,5,0,14,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884,811,73,3,16,0,0,0,0,0,16,0,0,16
615,PLST,NY,60,0,0,0,0,617,0600000US3606503309,3606503309,1,2,36,1779796,65.0,H1,974131.0,3309.0,T1,978701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46540.0,1.0,999.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,97556388,98808,Ava,Ava town,A,,680,295,43.4142963,-75.441248,43,,,1,680,657,656,0,0,1,0,0,23,21,5,4,0,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,10,670,654,653,0,0,1,0,0,16,16,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,502,483,483,0,0,0,0,0,19,17,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,9,493,480,480,0,0,0,0,0,13,13,2,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,251,44,3,0,0,0,0,0,0,0,0,0,0
616,PLST,NY,60,0,0,0,0,618,0600000US3606507366,3606507366,1,2,36,1779796,65.0,H1,974131.0,7366.0,T1,978743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46540.0,1.0,999.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,185992719,1978173,Boonville,Boonville town,A,,4518,2294,43.459155200000005,-75.2850703,43,,,1,4518,4338,4267,20,4,26,2,19,180,175,17,66,3,0,84,2,0,1,0,2,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4518,52,4466,4316,4254,20,4,25,2,11,150,149,17,66,3,0,58,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3634,3521,3461,20,0,19,2,19,113,112,6,45,1,0,56,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3634,35,3599,3499,3448,20,0,18,2,11,100,99,6,45,1,0,43,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2294,1918,376,3,156,108,0,0,108,0,48,0,0,48
617,PLST,NY,60,0,0,0,0,619,0600000US3606508180,3606508180,1,2,36,1779796,65.0,H1,974131.0,8180.0,T1,978751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46540.0,1.0,999.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,61757811,29948,Bridgewater,Bridgewater town,A,,1507,626,42.9041714,-75.265132,43,,,1,1507,1385,1307,20,3,3,0,52,122,117,27,35,5,0,48,0,1,0,0,1,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507,67,1440,1332,1290,20,3,2,0,17,108,104,27,35,5,0,36,0,0,0,0,1,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1143,1077,1023,19,3,3,0,29,66,62,4,25,4,0,27,0,1,0,0,1,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143,42,1101,1046,1013,19,3,2,0,9,55,51,4,25,4,0,17,0,0,0,0,1,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,578,48,3,0,0,0,0,0,0,0,0,0,0
618,PLST,NY,60,0,0,0,0,620,0600000US3606511858,3606511858,1,2,36,1779796,65.0,H1,974131.0,11858.0,T1,978777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46540.0,1.0,999.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,139893779,363942,Camden,Camden town,A,,4787,2176,43.3450935,-75.77434670000001,43,,,1,4787,4543,4477,31,7,10,0,18,244,236,20,98,9,0,108,0,0,0,1,0,0,0,0,0,0,8,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4787,82,4705,4494,4440,31,7,9,0,7,211,205,18,97,9,0,80,0,0,0,1,0,0,0,0,0,0,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3706,3550,3494,26,7,10,0,13,156,153,8,73,3,0,69,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3706,49,3657,3522,3477,26,7,9,0,3,135,133,8,72,3,0,50,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2176,1961,215,3,36,0,0,0,0,0,36,0,0,36
619,PLST,NY,60,0,0,0,0,621,0600000US3606519928,3606519928,1,2,36,1779796,65.0,H1,974131.0,19928.0,T1,978891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46540.0,1.0,999.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,85317207,276763,Deerfield,Deerfield town,A,,3983,1670,43.1850879,-75.1511341,43,,,1,3983,3833,3745,23,6,37,0,22,150,148,16,26,14,3,80,4,0,0,3,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3983,87,3896,3786,3721,19,0,37,0,9,110,108,10,25,13,3,53,3,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3207,3112,3040,15,5,32,0,20,95,95,4,18,2,2,63,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3207,66,3141,3070,3020,11,0,32,0,7,71,71,4,17,2,2,42,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670,1601,69,3,10,0,0,0,0,0,10,0,0,10
620,PLST,NY,60,0,0,0,0,622,0600000US3606526297,3606526297,1,2,36,1779796,65.0,H1,974131.0,26297.0,T1,978960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46540.0,1.0,999.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,142247717,244440,Florence,Florence town,A,,1284,500,43.418917,-75.73974,43,,,1,1284,1234,1074,124,4,6,0,26,50,49,8,10,3,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1284,69,1215,1170,1043,116,4,4,0,3,45,44,7,10,3,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1070,1041,882,124,4,6,0,25,29,29,3,5,1,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,67,1003,979,853,116,4,4,0,2,24,24,2,5,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,357,143,3,320,320,320,0,0,0,0,0,0,0
